file	class	member	kind	loc	weight	classification	reason	coupled_tests_grep	w_tests	direct_tests	needs_fallback	target_rust_module	planned_task	category	line
src/introspect/relationshipdeclaration.ts	RelationshipDeclaration	constructor	ctor	3	1.5	RUST		-	-	-	false	concerto_core::introspect::property	P2-04+P4-07	glue	40
src/introspect/relationshipdeclaration.ts	RelationshipDeclaration	validate	method	40	60	RUST		W:modelmanager.js B:introspect/relationshipdeclaration.js,introspect/mapdeclaration.js,introspect/stringvalidator.js,+12	-	n=109 introspect/mapdeclaration.js:33,introspect/stringvalidator.js:19,introspect/modelfile.js:15,+15files	false	concerto_core::introspect::property	P2-04+P4-07	validation	50
src/introspect/relationshipdeclaration.ts	RelationshipDeclaration	toString	method	3	1.5	RUST		B:introspect/mapdeclaration.js,typenotfoundexception.js,introspect/classdeclaration.js,+10	-	n=17 typenotfoundexception.js:3,introspect/classdeclaration.js:2,introspect/stringvalidator.js:2,+10files	false	concerto_core::introspect::property	P2-04+P4-07	glue	95
src/introspect/relationshipdeclaration.ts	RelationshipDeclaration	isRelationship	method	3	1.5	TS	constant-return member (type/kind marker or fixed default, body is `return <literal>`); stays as-is on the TS class, nothing to port	B:factory.js,model/identifiable.js,model/relationship.js,+1	-	n=4 factory.js:1,model/identifiable.js:1,model/relationship.js:1,+1files	false	-	-	glue	104
src/introspect/scalardeclaration.ts	ScalarDeclaration	process	method	55	82.5	RUST		-	-	-	false	concerto_core::introspect::scalar	P2-05+P4-07	validation	61
src/introspect/scalardeclaration.ts	ScalarDeclaration	validate	method	18	27	RUST		W:modelmanager.js B:introspect/mapdeclaration.js,introspect/stringvalidator.js,introspect/modelfile.js,+12	-	n=109 introspect/mapdeclaration.js:33,introspect/stringvalidator.js:19,introspect/modelfile.js:15,+15files	false	concerto_core::introspect::scalar	P2-05+P4-07	validation	125
src/introspect/scalardeclaration.ts	ScalarDeclaration	isIdentified	method	3	1.5	TS	constant-return member (type/kind marker or fixed default, body is `return <literal>`); stays as-is on the TS class, nothing to port	B:introspect/scalardeclaration.js,introspect/declaration.js	-	n=2 introspect/declaration.js:1,introspect/scalardeclaration.js:1	false	-	-	glue	149
src/introspect/scalardeclaration.ts	ScalarDeclaration	isSystemIdentified	method	3	1.5	TS	constant-return member (type/kind marker or fixed default, body is `return <literal>`); stays as-is on the TS class, nothing to port	B:introspect/scalardeclaration.js,introspect/identifieddeclaration.js,introspect/declaration.js	-	n=4 introspect/identifieddeclaration.js:2,introspect/declaration.js:1,introspect/scalardeclaration.js:1	false	-	-	glue	158
src/introspect/scalardeclaration.ts	ScalarDeclaration	getIdentifierFieldName	method	3	1.5	TS	constant-return member (type/kind marker or fixed default, body is `return <literal>`); stays as-is on the TS class, nothing to port	W:serializer/resourcevalidator.js B:introspect/scalardeclaration.js,introspect/identifieddeclaration.js,introspect/declaration.js	-	n=7 introspect/identifieddeclaration.js:3,introspect/declaration.js:1,introspect/scalardeclaration.js:1,+2files	false	-	-	glue	167
src/introspect/scalardeclaration.ts	ScalarDeclaration	getType	method	3	1.5	RUST		W:introspect/assetdeclaration.js,introspect/relationshipdeclaration.js,introspect/scalars.js,modelutil.js,+1 B:introspect/scalardeclaration.js,serializer/resourcevalidator.js,introspect/classdeclaration.js,+23	-	n=331 serializer/jsonpopulator.js:65,serializer/jsongenerator.js:33,serializer/resourcevalidator.js:29,+29files	false	concerto_core::introspect::scalar	P2-05+P4-07	glue	177
src/introspect/scalardeclaration.ts	ScalarDeclaration	getSuperType	method	3	1.5	TS	constant-return member (type/kind marker or fixed default, body is `return <literal>`); stays as-is on the TS class, nothing to port	B:introspect/scalardeclaration.js,introspect/classdeclaration.js	-	n=5 introspect/classdeclaration.js:4,introspect/scalardeclaration.js:1	false	-	-	glue	188
src/introspect/scalardeclaration.ts	ScalarDeclaration	getSuperTypeDeclaration	method	3	1.5	TS	constant-return member (type/kind marker or fixed default, body is `return <literal>`); stays as-is on the TS class, nothing to port	B:introspect/scalardeclaration.js,introspect/classdeclaration.js	-	n=2 introspect/classdeclaration.js:1,introspect/scalardeclaration.js:1	false	-	-	glue	197
src/introspect/scalardeclaration.ts	ScalarDeclaration	getValidator	method	3	1.5	RUST		B:introspect/scalardeclaration.js,introspect/field.js	-	n=4 introspect/field.js:2,introspect/scalardeclaration.js:1,models/test.js:1	false	concerto_core::introspect::scalar	P2-05+P4-07	glue	205
src/introspect/scalardeclaration.ts	ScalarDeclaration	getDefaultValue	method	3	1.5	RUST		B:introspect/scalardeclaration.js,introspect/field.js	-	n=6 introspect/scalardeclaration.js:3,introspect/field.js:1,models/farm2fork.js:1,+1files	false	concerto_core::introspect::scalar	P2-05+P4-07	glue	213
src/introspect/scalardeclaration.ts	ScalarDeclaration	toString	method	3	1.5	RUST		B:introspect/scalardeclaration.js,introspect/mapdeclaration.js,typenotfoundexception.js,+10	-	n=17 typenotfoundexception.js:3,introspect/classdeclaration.js:2,introspect/stringvalidator.js:2,+10files	false	concerto_core::introspect::scalar	P2-05+P4-07	glue	221
src/introspect/scalardeclaration.ts	ScalarDeclaration	isAbstract	method	3	1.5	TS	constant-return member (type/kind marker or fixed default, body is `return <literal>`); stays as-is on the TS class, nothing to port	B:introspect/scalardeclaration.js,introspect/eventdeclaration.js	-	n=3 introspect/eventdeclaration.js:1,introspect/scalardeclaration.js:1,models/model.js:1	false	-	-	glue	231
src/introspect/scalardeclaration.ts	ScalarDeclaration	isScalarDeclaration	method	3	1.5	TS	constant-return member (type/kind marker or fixed default, body is `return <literal>`); stays as-is on the TS class, nothing to port	W:introspect/scalars.js B:introspect/declaration.js	-	n=1 introspect/declaration.js:1	false	-	-	glue	240
src/introspect/scalardeclaration.ts	ScalarDeclaration	isAsset	method	3	1.5	TS	constant-return member (type/kind marker or fixed default, body is `return <literal>`); stays as-is on the TS class, nothing to port	B:introspect/scalardeclaration.js,introspect/classdeclaration.js,introspect/declaration.js	-	n=4 introspect/classdeclaration.js:2,introspect/declaration.js:1,introspect/scalardeclaration.js:1	false	-	-	glue	250
src/introspect/scalardeclaration.ts	ScalarDeclaration	isParticipant	method	3	1.5	TS	constant-return member (type/kind marker or fixed default, body is `return <literal>`); stays as-is on the TS class, nothing to port	B:introspect/scalardeclaration.js,introspect/classdeclaration.js,introspect/declaration.js	-	n=3 introspect/classdeclaration.js:1,introspect/declaration.js:1,introspect/scalardeclaration.js:1	false	-	-	glue	260
src/introspect/scalardeclaration.ts	ScalarDeclaration	isTransaction	method	3	1.5	TS	constant-return member (type/kind marker or fixed default, body is `return <literal>`); stays as-is on the TS class, nothing to port	B:introspect/scalardeclaration.js,introspect/classdeclaration.js,introspect/declaration.js	-	n=3 introspect/classdeclaration.js:1,introspect/declaration.js:1,introspect/scalardeclaration.js:1	false	-	-	glue	270
src/introspect/scalardeclaration.ts	ScalarDeclaration	isEvent	method	3	1.5	TS	constant-return member (type/kind marker or fixed default, body is `return <literal>`); stays as-is on the TS class, nothing to port	B:introspect/scalardeclaration.js,introspect/classdeclaration.js,introspect/declaration.js,+1	-	n=5 introspect/classdeclaration.js:2,introspect/declaration.js:1,introspect/eventdeclaration.js:1,+1files	false	-	-	glue	280
src/introspect/scalardeclaration.ts	ScalarDeclaration	isConcept	method	3	1.5	TS	constant-return member (type/kind marker or fixed default, body is `return <literal>`); stays as-is on the TS class, nothing to port	W:serializer/resourcevalidator.js B:introspect/scalardeclaration.js,model/concept.js,introspect/classdeclaration.js,+1	-	n=6 model/concept.js:3,introspect/classdeclaration.js:1,introspect/declaration.js:1,+1files	false	-	-	glue	290
src/introspect/stringvalidator.ts	StringValidator	constructor	ctor	39	58.5	HYBRID	pluggable options.regExp (a JS RegExp-compatible constructor) must stay in JS; default ECMAScript regex path uses the regress crate in Rust	B:introspect/stringvalidator.js,introspect/numbervalidator.js	n=45 introspect/stringvalidator.js:44,introspect/numbervalidator.js:1	n=45 introspect/stringvalidator.js:44,introspect/numbervalidator.js:1	true	concerto_core::introspect::validators	P2-02+P4-04	validation	53
src/introspect/stringvalidator.ts	StringValidator	validate	method	15	22.5	HYBRID	length checks and messages in Rust; regex match must use the JS RegExp when options.regExp is supplied (see matchesRegex)	W:modelmanager.js B:introspect/stringvalidator.js,introspect/mapdeclaration.js,introspect/modelfile.js,+12	-	n=109 introspect/mapdeclaration.js:33,introspect/stringvalidator.js:19,introspect/modelfile.js:15,+15files	false	concerto_core::introspect::validators	P2-02+P4-04	validation	100
src/introspect/stringvalidator.ts	StringValidator	matchesRegex	method	15	15	HYBRID	pluggable options.regExp (a JS RegExp-compatible constructor) must stay in JS; default ECMAScript regex path uses the regress crate in Rust	-	-	-	false	concerto_core::introspect::validators	P2-02+P4-04	logic	122
src/introspect/stringvalidator.ts	StringValidator	getMinLength	method	3	1.5	RUST		-	-	-	false	concerto_core::introspect::validators	P2-02+P4-04	glue	142
src/introspect/stringvalidator.ts	StringValidator	getMaxLength	method	3	1.5	RUST		-	-	-	false	concerto_core::introspect::validators	P2-02+P4-04	glue	149
src/introspect/stringvalidator.ts	StringValidator	getRegex	method	3	1.5	TS	public API returns a JS RegExp object (possibly an options.regExp instance) that Factory/InstanceGenerator/randexp consume	B:introspect/stringvalidator.js,serializer/valuegenerator.js	-	n=7 serializer/valuegenerator.js:4,introspect/stringvalidator.js:3	false	-	-	glue	157
src/introspect/stringvalidator.ts	StringValidator	compatibleWith	method	31	31	RUST		B:introspect/stringvalidator.js,introspect/numbervalidator.js,introspect/collectionsizevalidator.js,+1	-	n=36 introspect/stringvalidator.js:16,introspect/numbervalidator.js:10,introspect/collectionsizevalidator.js:9,+1files	false	concerto_core::introspect::validators	P2-02+P4-04	logic	169
src/introspect/transactiondeclaration.ts	TransactionDeclaration	constructor	ctor	3	1.5	RUST		-	-	-	false	concerto_core::introspect::declaration	P2-03+P4-06	glue	36
src/introspect/transactiondeclaration.ts	TransactionDeclaration	declarationKind	method	3	1.5	TS	constant-return member (type/kind marker or fixed default, body is `return <literal>`); stays as-is on the TS class, nothing to port	W:introspect/assetdeclaration.js B:introspect/transactiondeclaration.js,introspect/assetdeclaration.js,introspect/classdeclaration.js,+4	-	n=7 introspect/assetdeclaration.js:1,introspect/classdeclaration.js:1,introspect/enumdeclaration.js:1,+4files	false	-	-	glue	45
src/introspect/validator.ts	Validator	constructor	ctor	4	2	RUST		B:introspect/validator.js	n=4 introspect/validator.js:4	n=4 introspect/validator.js:4	true	concerto_core::introspect::validators	P2-02+P4-04	glue	70
src/introspect/validator.ts	Validator	reportError	method	3	1.5	HYBRID	throws concerto-util BaseException (JS class, errorType code); the message text and error code come from Rust	-	-	-	false	concerto_core::introspect::validators	P2-02+P4-04	glue	81
src/introspect/validator.ts	Validator	accept	method	3	1.5	TS	visitor dispatch entry point (accept -> visitor.visit); kept in TS, visitors call back into views	B:introspect/validator.js,serializer/resourcevalidator.js,serializer/instancegenerator.js,+8	-	n=37 serializer/resourcevalidator.js:27,introspect/classdeclaration.js:1,introspect/decorator.js:1,+8files	false	-	-	glue	91
src/introspect/validator.ts	Validator	getFieldOrScalarDeclaration	method	3	1.5	RUST		-	-	-	false	concerto_core::introspect::validators	P2-02+P4-04	glue	99
src/introspect/validator.ts	Validator	validate	method	2	1	TS	empty base-class no-op; nothing to port	W:modelmanager.js B:introspect/validator.js,introspect/mapdeclaration.js,introspect/stringvalidator.js,+12	-	n=109 introspect/mapdeclaration.js:33,introspect/stringvalidator.js:19,introspect/modelfile.js:15,+15files	false	-	-	glue	110
src/introspect/validator.ts	Validator	compatibleWith	method	3	1.5	TS	constant-return member (type/kind marker or fixed default, body is `return <literal>`); stays as-is on the TS class, nothing to port	B:introspect/validator.js,introspect/stringvalidator.js,introspect/numbervalidator.js,+1	-	n=36 introspect/stringvalidator.js:16,introspect/numbervalidator.js:10,introspect/collectionsizevalidator.js:9,+1files	false	-	-	glue	121
src/metamodelexception.ts	MetamodelException	constructor	ctor	3	1.5	TS	exception class must stay a JS Error subclass (instanceof / class checks in ~81 assertions, M tests construct it directly); Rust supplies kind/code/params/location and the P4-02 error mapper instantiates this class	-	-	-	false	-	P1-05+P4-02	glue	29
src/model/identifiable.ts	Identifiable	constructor	ctor	11	5.5	TS	D7: Resource/Typed dynamic objects stay TS (user-visible JS objects with arbitrary properties and dayjs values)	S:serializer/resourcevalidator.js B:model/identifiable.js,model/concept-identified.js	n=3 serializer/resourcevalidator.js:3	n=8 model/identifiable.js:6,model/concept-identified.js:2	true	-	-	glue	60
src/model/identifiable.ts	Identifiable	getTimestamp	method	3	1.5	TS	D7: Resource/Typed dynamic objects stay TS (user-visible JS objects with arbitrary properties and dayjs values)	B:model/concept-identified.js	-	n=2 model/concept-identified.js:2	false	-	-	glue	76
src/model/identifiable.ts	Identifiable	getIdentifier	method	3	1.5	TS	D7: Resource/Typed dynamic objects stay TS (user-visible JS objects with arbitrary properties and dayjs values)	B:model/identifiable.js,model/relationship.js,model/concept-identified.js,+2	-	n=16 model/relationship.js:5,serializer/instancegenerator.js:4,model/concept-identified.js:3,+4files	false	-	-	glue	84
src/model/identifiable.ts	Identifiable	setIdentifier	method	4	2	TS	D7: Resource/Typed dynamic objects stay TS (user-visible JS objects with arbitrary properties and dayjs values)	B:model/identifiable.js,model/concept-identified.js,serializer/resourcevalidator.js	-	n=4 model/concept-identified.js:2,model/identifiable.js:1,serializer/resourcevalidator.js:1	false	-	-	glue	92
src/model/identifiable.ts	Identifiable	getFullyQualifiedIdentifier	method	6	6	TS	D7: Resource/Typed dynamic objects stay TS (user-visible JS objects with arbitrary properties and dayjs values)	W:serializer/resourcevalidator.js	-	n=4 models/animaltracking.js:1,models/model.js:1,models/test.js:1,+1files	false	-	-	logic	102
src/model/identifiable.ts	Identifiable	toString	method	3	1.5	TS	D7: Resource/Typed dynamic objects stay TS (user-visible JS objects with arbitrary properties and dayjs values)	B:model/identifiable.js,introspect/mapdeclaration.js,typenotfoundexception.js,+10	-	n=17 typenotfoundexception.js:3,introspect/classdeclaration.js:2,introspect/stringvalidator.js:2,+10files	false	-	-	glue	113
src/model/identifiable.ts	Identifiable	isRelationship	method	3	1.5	TS	constant-return member (type/kind marker or fixed default, body is `return <literal>`); stays as-is on the TS class, nothing to port	B:model/identifiable.js,factory.js,model/relationship.js,+1	-	n=4 factory.js:1,model/identifiable.js:1,model/relationship.js:1,+1files	false	-	-	glue	122
src/model/identifiable.ts	Identifiable	isResource	method	3	1.5	TS	constant-return member (type/kind marker or fixed default, body is `return <literal>`); stays as-is on the TS class, nothing to port	B:model/identifiable.js,model/relationship.js,model/resource.js	-	n=3 model/identifiable.js:1,model/relationship.js:1,model/resource.js:1	false	-	-	glue	131
src/model/identifiable.ts	Identifiable	toURI	method	5	2.5	TS	D7: Resource/Typed dynamic objects stay TS (user-visible JS objects with arbitrary properties and dayjs values)	B:model/relationship.js	-	n=2 model/relationship.js:2	false	-	-	glue	139
src/model/relationship.ts	Relationship	constructor	ctor	5	2.5	TS	D7: Resource/Typed dynamic objects stay TS (user-visible JS objects with arbitrary properties and dayjs values)	S:serializer/jsonpopulator.js B:model/relationship.js	n=3 serializer/jsonpopulator.js:3	n=7 model/relationship.js:7	true	-	-	glue	52
src/model/relationship.ts	Relationship	toString	method	3	1.5	TS	D7: Resource/Typed dynamic objects stay TS (user-visible JS objects with arbitrary properties and dayjs values)	B:model/relationship.js,introspect/mapdeclaration.js,typenotfoundexception.js,+10	-	n=17 typenotfoundexception.js:3,introspect/classdeclaration.js:2,introspect/stringvalidator.js:2,+10files	false	-	-	glue	62
src/model/relationship.ts	Relationship	isRelationship	method	3	1.5	TS	constant-return member (type/kind marker or fixed default, body is `return <literal>`); stays as-is on the TS class, nothing to port	B:model/relationship.js,factory.js,model/identifiable.js,+1	-	n=4 factory.js:1,model/identifiable.js:1,model/relationship.js:1,+1files	false	-	-	glue	71
src/model/relationship.ts	Relationship	fromURI	static	7	7	TS	D7: Resource/Typed dynamic objects stay TS (user-visible JS objects with arbitrary properties and dayjs values)	B:model/relationship.js	-	n=13 model/relationship.js:13	false	-	-	logic	83
src/model/resource.ts	Resource	constructor	ctor	3	1.5	TS	D7: Resource/Typed dynamic objects stay TS (user-visible JS objects with arbitrary properties and dayjs values)	S:serializer.js,serializer/jsonpopulator.js,serializer/resourcevalidator.js B:model/resource.js,model/concept.js	n=17 serializer/jsonpopulator.js:13,serializer.js:2,serializer/resourcevalidator.js:2	n=9 model/resource.js:6,model/concept.js:3	true	-	-	glue	60
src/model/resource.ts	Resource	toString	method	3	1.5	TS	D7: Resource/Typed dynamic objects stay TS (user-visible JS objects with arbitrary properties and dayjs values)	B:introspect/mapdeclaration.js,typenotfoundexception.js,introspect/classdeclaration.js,+10	-	n=17 typenotfoundexception.js:3,introspect/classdeclaration.js:2,introspect/stringvalidator.js:2,+10files	false	-	-	glue	68
src/model/resource.ts	Resource	isResource	method	3	1.5	TS	constant-return member (type/kind marker or fixed default, body is `return <literal>`); stays as-is on the TS class, nothing to port	B:model/resource.js,model/identifiable.js,model/relationship.js	-	n=3 model/identifiable.js:1,model/relationship.js:1,model/resource.js:1	false	-	-	glue	77
src/model/resource.ts	Resource	isConcept	method	3	1.5	TS	D7: Resource/Typed dynamic objects stay TS (user-visible JS objects with arbitrary properties and dayjs values)	W:serializer/resourcevalidator.js B:model/concept.js,introspect/classdeclaration.js,introspect/declaration.js,+1	-	n=6 model/concept.js:3,introspect/classdeclaration.js:1,introspect/declaration.js:1,+1files	false	-	-	glue	86
src/model/resource.ts	Resource	isIdentifiable	method	3	1.5	TS	D7: Resource/Typed dynamic objects stay TS (user-visible JS objects with arbitrary properties and dayjs values)	-	-	-	false	-	-	glue	95
src/model/resource.ts	Resource	toJSON	method	3	1.5	TS	D7: Resource/Typed dynamic objects stay TS (user-visible JS objects with arbitrary properties and dayjs values)	B:model/resource.js,serializer/maptype/serializer.js,serializer.js,+8	-	n=155 serializer.js:97,serializer/maptype/serializer.js:34,serializer/resourcevalidator.js:7,+13files	false	-	-	glue	105
src/model/resourceid.ts		parseUri	function	69	69	RUST		-	-	-	false	concerto_core::instance::resource_id	P2-01+P4-03	logic	30
src/model/resourceid.ts	ResourceId	constructor	ctor	15	15	HYBRID	plain JS value object with public namespace/type/id fields that callers read directly; argument checks are trivial	-	-	-	false	concerto_core::instance::resource_id	P2-01+P4-03	logic	120
src/model/resourceid.ts	ResourceId	fromURI	static	32	32	RUST		-	-	-	false	concerto_core::instance::resource_id	P2-01+P4-03	logic	151
src/model/resourceid.ts	ResourceId	toURI	method	4	2	RUST		B:model/relationship.js	-	n=2 model/relationship.js:2	false	concerto_core::instance::resource_id	P2-01+P4-03	glue	188
src/model/typed.ts	Typed	constructor	ctor	6	3	TS	D7: Resource/Typed dynamic objects stay TS (user-visible JS objects with arbitrary properties and dayjs values)	B:model/typed.js	-	n=12 model/typed.js:12	false	-	-	glue	51
src/model/typed.ts	Typed	accept	method	3	1.5	TS	visitor dispatch entry point (accept -> visitor.visit); kept in TS, visitors call back into views	B:serializer/resourcevalidator.js,serializer/instancegenerator.js,introspect/classdeclaration.js,+8	-	n=37 serializer/resourcevalidator.js:27,introspect/classdeclaration.js:1,introspect/decorator.js:1,+8files	false	-	-	glue	65
src/model/typed.ts	Typed	getModelManager	method	3	1.5	TS	D7: Resource/Typed dynamic objects stay TS (user-visible JS objects with arbitrary properties and dayjs values)	W:modelutil.js B:introspect/introspector.js	-	n=1 introspect/introspector.js:1	false	-	-	glue	74
src/model/typed.ts	Typed	getType	method	3	1.5	TS	D7: Resource/Typed dynamic objects stay TS (user-visible JS objects with arbitrary properties and dayjs values)	W:introspect/assetdeclaration.js,introspect/relationshipdeclaration.js,introspect/scalars.js,modelutil.js,+1 B:model/typed.js,serializer/resourcevalidator.js,introspect/classdeclaration.js,+23	-	n=331 serializer/jsonpopulator.js:65,serializer/jsongenerator.js:33,serializer/resourcevalidator.js:29,+29files	false	-	-	glue	82
src/model/typed.ts	Typed	getFullyQualifiedType	method	3	1.5	TS	D7: Resource/Typed dynamic objects stay TS (user-visible JS objects with arbitrary properties and dayjs values)	W:serializer.js,serializer/resourcevalidator.js B:serializer/instancegenerator.js	-	n=1 serializer/instancegenerator.js:1	false	-	-	glue	90
src/model/typed.ts	Typed	getNamespace	method	3	1.5	TS	D7: Resource/Typed dynamic objects stay TS (user-visible JS objects with arbitrary properties and dayjs values)	W:modelmanager.js,serializer/jsonpopulator.js B:modelmanager.js,model/relationship.js,introspect/mapdeclaration.js,+3	-	n=18 model/relationship.js:5,modelmanager.js:5,models/test.js:3,+5files	false	-	-	glue	98
src/model/typed.ts	Typed	getClassDeclaration	method	3	1.5	TS	D7: Resource/Typed dynamic objects stay TS (user-visible JS objects with arbitrary properties and dayjs values)	B:introspect/decorators.js,introspect/introspector.js,serializer/instancegenerator.js,+3	-	n=8 introspect/decorators.js:2,introspect/introspector.js:2,model/concept.js:1,+3files	false	-	-	glue	108
src/model/typed.ts	Typed	setPropertyValue	method	3	1.5	TS	D7: Resource/Typed dynamic objects stay TS (user-visible JS objects with arbitrary properties and dayjs values)	-	-	n=3 models/animaltracking.js:1,models/model.js:1,models/test.js:1	false	-	-	glue	117
src/model/typed.ts	Typed	addArrayValue	method	8	8	TS	D7: Resource/Typed dynamic objects stay TS (user-visible JS objects with arbitrary properties and dayjs values)	-	-	n=2 models/animaltracking.js:1,models/model.js:1	false	-	-	logic	126
src/model/typed.ts	Typed	assignFieldDefaults	method	39	39	TS	D7: Resource/Typed dynamic objects stay TS (user-visible JS objects with arbitrary properties and dayjs values)	B:model/typed.js	-	n=8 model/typed.js:8	false	-	-	logic	139
src/model/typed.ts	Typed	instanceOf	method	16	16	TS	D7: Resource/Typed dynamic objects stay TS (user-visible JS objects with arbitrary properties and dayjs values)	B:model/typed.js,serializer/maptype/serializer.js,serializer.js,+9	-	n=82 serializer/maptype/serializer.js:27,modelmanager.js:11,serializer.js:10,+9files	false	-	-	logic	186
src/model/typed.ts	Typed	toJSON	method	3	1.5	TS	D7: Resource/Typed dynamic objects stay TS (user-visible JS objects with arbitrary properties and dayjs values)	B:serializer/maptype/serializer.js,serializer.js,serializer/resourcevalidator.js,+8	-	n=155 serializer.js:97,serializer/maptype/serializer.js:34,serializer/resourcevalidator.js:7,+13files	false	-	-	glue	208
src/model/validatedresource.ts	ValidatedResource	constructor	ctor	4	2	TS	D7: Resource/Typed dynamic objects stay TS (user-visible JS objects with arbitrary properties and dayjs values); these shells hand the value to the ResourceValidator visitor, whose checks are ledgered separately	-	-	-	false	-	-	glue	51
src/model/validatedresource.ts	ValidatedResource	setPropertyValue	method	20	20	TS	D7: Resource/Typed dynamic objects stay TS (user-visible JS objects with arbitrary properties and dayjs values); these shells hand the value to the ResourceValidator visitor, whose checks are ledgered separately	-	-	n=3 models/animaltracking.js:1,models/model.js:1,models/test.js:1	false	-	-	logic	62
src/model/validatedresource.ts	ValidatedResource	addArrayValue	method	29	29	TS	D7: Resource/Typed dynamic objects stay TS (user-visible JS objects with arbitrary properties and dayjs values); these shells hand the value to the ResourceValidator visitor, whose checks are ledgered separately	-	-	n=2 models/animaltracking.js:1,models/model.js:1	false	-	-	logic	89
src/model/validatedresource.ts	ValidatedResource	validate	method	8	12	TS	D7: Resource/Typed dynamic objects stay TS (user-visible JS objects with arbitrary properties and dayjs values); these shells hand the value to the ResourceValidator visitor, whose checks are ledgered separately	W:modelmanager.js B:introspect/mapdeclaration.js,introspect/stringvalidator.js,introspect/modelfile.js,+12	-	n=109 introspect/mapdeclaration.js:33,introspect/stringvalidator.js:19,introspect/modelfile.js:15,+15files	false	-	-	validation	124
src/modelloader.ts	ModelLoader	addModel	static	14	14	TS	async file/URL loading orchestration (fs, FileLoader, concerto-cto Parser); all model work goes through the ledgered ModelManager methods it calls	-	-	-	false	-	-	logic	44
src/modelloader.ts	ModelLoader	loadModelManager	static	25	25	TS	async file/URL loading orchestration (fs, FileLoader, concerto-cto Parser); all model work goes through the ledgered ModelManager methods it calls	B:modelloader.js,introspect/metamodel.js,1.0.0/validate.js	-	n=23 modelloader.js:16,introspect/metamodel.js:7	false	-	-	logic	68
src/modelloader.ts	ModelLoader	loadModelManagerFromModelFiles	static	17	17	TS	async file/URL loading orchestration (fs, FileLoader, concerto-cto Parser); all model work goes through the ledgered ModelManager methods it calls	B:modelloader.js	-	n=5 modelloader.js:5	false	-	-	logic	104
src/modelmanager.ts		ctoProcessFile	function	11	11	TS	processFile callback is the pluggable parse seam: CTO text is parsed by concerto-cto in JS (tests stub Parser.parse); the resulting AST is what crosses into Rust	-	-	-	false	-	-	logic	29
src/modelmanager.ts	ModelManager	constructor	ctor	3	1.5	TS	subclass wiring only: passes the CTO processFile callback to BaseModelManager	S:introspect/assetdeclaration.js,modelutil.js B:modelmanager.js,decoratormanager.js,composer/i18n.js,+36	n=125 serializer/jsonpopulator.js:63,modelmanager.js:21,serializer/jsongenerator.js:12,+8files	n=931 serializer.js:117,modelmanager.js:104,introspect/modelfile.js:72,+43files	true	-	-	glue	62
src/modelmanager.ts	ModelManager	addCTOModel	method	6	6	HYBRID	string inputs go through the JS processFile callback (CTO parsing stays in concerto-cto); the add/validate/rollback logic runs in Rust	B:modelmanager.js,decoratormanager.js,validateDecorators.js,+27	-	n=616 serializer.js:117,serializer/jsonpopulator.js:65,modelmanager.js:59,+31files	false	concerto_core::model_manager	P2-08+P4-08	logic	75
src/modelutil.ts	ModelUtil	getShortName	static	9	9	RUST		B:modelutil.js	-	n=2 modelutil.js:2	false	concerto_core::model_util	P2-01+P4-03	logic	75
src/modelutil.ts	ModelUtil	getNamespace	static	13	13	RUST		W:modelmanager.js,serializer/jsonpopulator.js B:modelutil.js,composer/i18n.js	-	n=2 composer/i18n.js:1,modelutil.js:1	false	concerto_core::model_util	P2-01+P4-03	logic	91
src/modelutil.ts	ModelUtil	parseNamespace	static	32	48	RUST		B:modelutil.js	-	n=4 modelutil.js:4	false	concerto_core::model_util	P2-01+P4-03	validation	122
src/modelutil.ts	ModelUtil	importFullyQualifiedNames	static	3	1.5	RUST		-	-	-	false	concerto_core::model_util	P2-01+P4-03	glue	161
src/modelutil.ts	ModelUtil	isPrimitiveType	static	4	2	RUST		B:modelutil.js	-	n=1 modelutil.js:1	false	concerto_core::model_util	P2-01+P4-03	glue	171
src/modelutil.ts	ModelUtil	isAssignableTo	static	16	16	RUST		W:serializer/resourcevalidator.js B:modelutil.js	n=2 serializer/resourcevalidator.js:2	n=6 modelutil.js:6	false	concerto_core::model_util	P2-01+P4-03	logic	186
src/modelutil.ts	ModelUtil	capitalizeFirstLetter	static	3	1.5	RUST		B:modelutil.js	-	n=4 modelutil.js:4	false	concerto_core::model_util	P2-01+P4-03	glue	209
src/modelutil.ts	ModelUtil	isEnum	static	5	2.5	RUST		W:serializer/jsongenerator.js	n=12 serializer/jsongenerator.js:12	-	false	concerto_core::model_util	P2-01+P4-03	glue	219
src/modelutil.ts	ModelUtil	isMap	static	5	2.5	RUST		-	-	-	false	concerto_core::model_util	P2-01+P4-03	glue	231
src/modelutil.ts	ModelUtil	isScalar	static	5	2.5	RUST		-	-	-	false	concerto_core::model_util	P2-01+P4-03	glue	243
src/modelutil.ts	ModelUtil	isValidIdentifier	static	3	4.5	RUST		-	-	-	false	concerto_core::model_util	P2-01+P4-03	validation	254
src/modelutil.ts	ModelUtil	getFullyQualifiedName	static	7	7	RUST		W:introspect/assetdeclaration.js,introspect/numbervalidator.js,introspect/stringvalidator.js,introspect/validator.js B:modelutil.js	-	n=2 modelutil.js:2	false	concerto_core::model_util	P2-01+P4-03	logic	264
src/modelutil.ts	ModelUtil	removeNamespaceVersionFromFullyQualifiedName	static	9	9	RUST		B:modelutil.js	-	n=2 modelutil.js:2	false	concerto_core::model_util	P2-01+P4-03	logic	278
